# ---------------------------------- Disclaimer -----------------------------------------,,,,,,,
# The reservoir data contained in this file are best estimates generated by the Texas    ,,,,,,,
# Water Development Board(TWDB) using data collected by various data providers as well   ,,,,,,,
# as by TWDB. For a detailed explaination of the methodology used please visit:          ,,,,,,,
#                                                                                        ,,,,,,,
#     http://waterdatafortexas.org/reservoirs/methodology                                ,,,,,,,
#                                                                                        ,,,,,,,
# TWDB makes no warranties(including no warranties as to merchantability or fitness)     ,,,,,,,
# either expressed or implied with respect to the data or its fitness for any specific   ,,,,,,,
# application.                                                                           ,,,,,,,
# ---------------------------------------------------------------------------------------,,,,,,,
# ,,,,,,,
# Definitions:,,,,,,,
#     reservoir_storage = actual storage at measured lake elevation,,,,,,,
#     dead_pool_capacity = storage at dead pool elevation,,,,,,,
#     conservation_capacity = storage at conservation pool elevation - dead pool capacity,,,,,,,
#     conservation_storage = reservoir storage - dead pool capacity (note: conservation storage is capped at conservation capacity),,,,,,,
#     percent_full = 100 * conservation storage/conservation capacity,,,,,,,
# ,,,,,,,
#     for more detailed explanations see http://waterdatafortexas.org/reservoirs/glossary,,,,,,,
# ,,,,,,,
# Estimated daily average data for Elephant Butte Lake,,,,,,,
#     generated: 2023-03-31T21:24:54.480746 UTC,,,,,,,
#     url: https://waterdatafortexas.org/reservoirs/individual/elephant-butte.csv,,,,,,,
# ,,,,,,,
# Footnote:,,,,,,,
#     ,,,,,,,
#         Elephant Butte Lake (located in New Mexico) is governed by the Rio Grande,,,,,,,
#         Compact. The Rio Grande Compact is an interstate compact signed in 1938,,,,,,,
"#         between the states of Colorado, New Mexico and Texas and approved by the",,,,,,,
"#         U.S. Congress, to equitably apportion the waters of the Rio Grande Basin.",,,,,,,
#         Water from the lake supplies irrigation water as well as a portion of El,,,,,,,
#         Paso's supply when available.,,,,,,,
#     ,,,,,,,
# ,,,,,,,
# Elevation-Area-Capacity rating curve(s) used:,,,,,,,
#     https://waterdatafortexas.org/reservoirs/individual/elephant-butte/rating-curve/USBR/2019-11-01,,,,,,,
# ,,,,,,,
# Conservation pool elevation(s) used:,,,,,,,
#     4407.0 feet above NGVD29 -43.3 (End date: 2020-01-01),,,,,,,
#     4406.297704 feet above NGVD29 -43.3 (Start date to end date: 2020-01-01 to 2020-04-01),,,,,,,
"#     4405.587736 feet above NGVD29 -43.3 (Start date: 2020-04-01, Seasonal: April 1 to October 1)",,,,,,,
"#     4406.297704 feet above NGVD29 -43.3 (Start date: 2020-04-01, Seasonal: October 1 to April 1)",,,,,,,
# ,,,,,,,
# Dead pool elevation(s) used:,,,,,,,
#     4231.5 feet above NGVD29 -43.3,,,,,,,
# ,,,,,,,
# Vertical datum(s) used:,,,,,,,
#     NGVD29 -43.3,,,,,,,
# ,,,,,,,
# Units:,,,,,,,
#     date: YYYY-MM-DD,,,,,,,
#     water_level: feet above vertical datum,,,,,,,
#     surface_area: acres,,,,,,,
#     storages: acre-feet,,,,,,,
# ,,,,,,,
# ,,,,,,,
date,water_level,surface_area,reservoir_storage,conservation_storage,percent_full,conservation_capacity,dead_pool_capacity
11/3/2004,4297.02,4897.19,99809,99809,5,2010900,0
11/4/2004,4297.12,4912,100300,100300,5,2010900,0
11/5/2004,4297.26,4932.73,100989,100989,5,2010900,0
11/6/2004,4297.38,4950.5,101582,101582,5.1,2010900,0
11/7/2004,4297.5,4968.27,102177,102177,5.1,2010900,0
11/8/2004,4297.62,4986.04,102774,102774,5.1,2010900,0
11/9/2004,4297.74,5003.81,103373,103373,5.1,2010900,0
11/10/2004,4297.86,5021.59,103975,103975,5.2,2010900,0
11/11/2004,4297.98,5039.36,104579,104579,5.2,2010900,0
11/12/2004,4298.1,5058.75,105184,105184,5.2,2010900,0
11/13/2004,4298.26,5085.04,105996,105996,5.3,2010900,0
11/14/2004,4298.5,5124.48,107221,107221,5.3,2010900,0
11/15/2004,4298.68,5154.05,108146,108146,5.4,2010900,0
11/16/2004,4298.86,5183.64,109077,109077,5.4,2010900,0
11/17/2004,4299.06,5216.5,110117,110117,5.5,2010900,0
11/18/2004,4299.26,5249.36,111163,111163,5.5,2010900,0
11/19/2004,4299.44,5278.94,112111,112111,5.6,2010900,0
11/20/2004,4299.64,5311.8,113170,113170,5.6,2010900,0
11/21/2004,4299.84,5344.67,114236,114236,5.7,2010900,0
11/22/2004,4300.1,5389.97,115631,115631,5.8,2010900,0
11/23/2004,4300.3,5427.98,116712,116712,5.8,2010900,0
11/24/2004,4300.52,5469.8,117911,117911,5.9,2010900,0
11/25/2004,4300.76,5515.42,119230,119230,5.9,2010900,0
11/26/2004,4301.06,5572.45,120893,120893,6,2010900,0
11/27/2004,4301.34,5625.66,122461,122461,6.1,2010900,0
11/28/2004,4301.54,5663.68,123590,123590,6.1,2010900,0
11/29/2004,4301.76,5705.5,124840,124840,6.2,2010900,0
11/30/2004,4301.98,5747.32,126100,126100,6.3,2010900,0
12/1/2004,4302.22,5793.72,127485,127485,6.3,2010900,0
12/2/2004,4302.48,5844.06,128998,128998,6.4,2010900,0
12/3/2004,4302.72,5890.53,130406,130406,6.5,2010900,0
12/4/2004,4303,5944.74,132063,132063,6.6,2010900,0
12/5/2004,4303.22,5987.33,133375,133375,6.6,2010900,0
12/6/2004,4303.48,6037.68,134939,134939,6.7,2010900,0
12/7/2004,4303.68,6076.4,136150,136150,6.8,2010900,0
12/8/2004,4303.9,6118.99,137491,137491,6.8,2010900,0
12/9/2004,4304.14,6161.53,138965,138965,6.9,2010900,0
12/10/2004,4304.36,6197.92,140325,140325,7,2010900,0
12/11/2004,4304.62,6240.94,141942,141942,7.1,2010900,0
12/12/2004,4304.88,6283.95,143570,143570,7.1,2010900,0
12/13/2004,4305.16,6330.27,145336,145336,7.2,2010900,0
12/14/2004,4305.4,6369.98,146860,146860,7.3,2010900,0
12/15/2004,4305.68,6416.3,148650,148650,7.4,2010900,0
12/16/2004,4305.92,6456.01,150195,150195,7.5,2010900,0
12/17/2004,4306.18,6499.55,151879,151879,7.6,2010900,0
12/18/2004,4306.48,6550.05,153837,153837,7.7,2010900,0
12/19/2004,4306.76,6597.19,155677,155677,7.7,2010900,0
12/20/2004,4307.06,6647.7,157664,157664,7.8,2010900,0
12/21/2004,4307.34,6694.84,159532,159532,7.9,2010900,0
12/22/2004,4307.62,6741.98,161413,161413,8,2010900,0
12/23/2004,4307.92,6792.49,163443,163443,8.1,2010900,0
12/24/2004,4308.18,6836.57,165215,165215,8.2,2010900,0
12/25/2004,4308.48,6887.6,167274,167274,8.3,2010900,0
12/26/2004,4308.76,6935.22,169209,169209,8.4,2010900,0
12/27/2004,4309,6976.04,170878,170878,8.5,2010900,0
12/28/2004,4309.2,7010.06,172277,172277,8.6,2010900,0
12/29/2004,4309.34,7033.86,173260,173260,8.6,2010900,0
12/30/2004,4309.6,7078.09,175094,175094,8.7,2010900,0
12/31/2004,4309.78,7108.7,176371,176371,8.8,2010900,0
1/1/2005,4309.94,7135.91,177511,177511,8.8,2010900,0
1/2/2005,4310.16,7171.34,179085,179085,8.9,2010900,0
1/3/2005,4310.36,7202.86,180522,180522,9,2010900,0
1/4/2005,4310.64,7246.98,182545,182545,9.1,2010900,0
1/5/2005,4310.82,7275.35,183852,183852,9.1,2010900,0
1/6/2005,4311.06,7313.17,185603,185603,9.2,2010900,0
1/7/2005,4311.3,7350.99,187362,187362,9.3,2010900,0
1/8/2005,4311.54,7388.81,189131,189131,9.4,2010900,0
1/9/2005,4311.8,7429.79,191057,191057,9.5,2010900,0
1/10/2005,4312,7461.31,192546,192546,9.6,2010900,0
1/11/2005,4312.2,7499.29,194043,194043,9.6,2010900,0
1/12/2005,4312.34,7525.88,195095,195095,9.7,2010900,0
1/13/2005,4312.52,7560.06,196452,196452,9.8,2010900,0
1/14/2005,4312.72,7598.04,197968,197968,9.8,2010900,0
1/15/2005,4312.92,7636.03,199491,199491,9.9,2010900,0
1/16/2005,4313.12,7674.01,201022,201022,10,2010900,0
1/17/2005,4313.32,7711.99,202561,202561,10.1,2010900,0
1/18/2005,4313.52,7749.97,204107,204107,10.2,2010900,0
1/19/2005,4313.7,7784.15,205505,205505,10.2,2010900,0
1/20/2005,4313.9,7822.13,207066,207066,10.3,2010900,0
1/21/2005,4314.08,7856.19,208477,208477,10.4,2010900,0
1/22/2005,4314.26,7890.04,209894,209894,10.4,2010900,0
1/23/2005,4314.42,7920.13,211159,211159,10.5,2010900,0
1/24/2005,4314.56,7946.46,212270,212270,10.6,2010900,0
1/25/2005,4314.72,7976.54,213543,213543,10.6,2010900,0
1/26/2005,4314.88,8006.63,214822,214822,10.7,2010900,0
1/27/2005,4315.06,8040.49,216266,216266,10.8,2010900,0
1/28/2005,4315.24,8074.33,217717,217717,10.8,2010900,0
1/29/2005,4315.4,8104.42,219011,219011,10.9,2010900,0
1/30/2005,4315.6,8142.03,220635,220635,11,2010900,0
1/31/2005,4315.82,8183.41,222431,222431,11.1,2010900,0
2/1/2005,4316,8217.26,223907,223907,11.1,2010900,0
2/2/2005,4316.18,8252.39,225390,225390,11.2,2010900,0
2/3/2005,4316.38,8291.31,227044,227044,11.3,2010900,0
2/4/2005,4316.58,8330.24,228706,228706,11.4,2010900,0
2/5/2005,4316.76,8365.27,230209,230209,11.4,2010900,0
2/6/2005,4316.96,8404.19,231886,231886,11.5,2010900,0
2/7/2005,4317.12,8435.33,233233,233233,11.6,2010900,0
2/8/2005,4317.32,8474.26,234924,234924,11.7,2010900,0
2/9/2005,4317.48,8505.4,236282,236282,11.8,2010900,0
2/10/2005,4317.64,8536.54,237646,237646,11.8,2010900,0
2/11/2005,4317.88,8583.25,239700,239700,11.9,2010900,0
2/12/2005,4318.08,8622.18,241421,241421,12,2010900,0
2/13/2005,4318.26,8657.21,242976,242976,12.1,2010900,0
2/14/2005,4318.46,8696.14,244711,244711,12.2,2010900,0
2/15/2005,4318.7,8742.84,246804,246804,12.3,2010900,0
2/16/2005,4318.92,8785.66,248732,248732,12.4,2010900,0
2/17/2005,4319.14,8828.48,250669,250669,12.5,2010900,0
2/18/2005,4319.34,8867.4,252439,252439,12.6,2010900,0
2/19/2005,4319.54,8906.33,254216,254216,12.6,2010900,0
2/20/2005,4319.8,8956.93,256538,256538,12.8,2010900,0
2/21/2005,4320.02,8999.38,258514,258514,12.9,2010900,0
2/22/2005,4320.24,9038.23,260498,260498,13,2010900,0
2/23/2005,4320.5,9084.23,262854,262854,13.1,2010900,0
2/24/2005,4320.8,9137.3,265587,265587,13.2,2010900,0
2/25/2005,4321.02,9176.23,267602,267602,13.3,2010900,0
2/26/2005,4321.28,9222.22,269993,269993,13.4,2010900,0
2/27/2005,4321.56,9271.75,272583,272583,13.6,2010900,0
2/28/2005,4321.84,9321.3,275186,275186,13.7,2010900,0
3/1/2005,4322.12,9371.37,277802,277802,13.8,2010900,0
3/2/2005,4322.36,9414.93,280057,280057,13.9,2010900,0
3/3/2005,4322.62,9462.11,282511,282511,14,2010900,0
3/4/2005,4322.84,9502.04,284597,284597,14.2,2010900,0
3/5/2005,4323.1,9549.23,287073,287073,14.3,2010900,0
3/6/2005,4323.4,9603.67,289946,289946,14.4,2010900,0
3/7/2005,4323.58,9636.34,291678,291678,14.5,2010900,0
3/8/2005,4323.8,9676.27,293802,293802,14.6,2010900,0
3/9/2005,4323.98,9708.93,295547,295547,14.7,2010900,0
3/10/2005,4324.14,9741.6,297103,297103,14.8,2010900,0
3/11/2005,4324.16,9745.75,297298,297298,14.8,2010900,0
3/12/2005,4324.16,9745.75,297298,297298,14.8,2010900,0
3/13/2005,4324.16,9745.75,297298,297298,14.8,2010900,0
3/14/2005,4324.14,9741.6,297103,297103,14.8,2010900,0
3/15/2005,4324.12,9737.46,296908,296908,14.8,2010900,0
3/16/2005,4324.08,9729.16,296519,296519,14.7,2010900,0
3/17/2005,4324.1,9733.31,296713,296713,14.8,2010900,0
3/18/2005,4324.18,9749.89,297493,297493,14.8,2010900,0
3/19/2005,4324.26,9766.48,298274,298274,14.8,2010900,0
3/20/2005,4324.32,9778.93,298860,298860,14.9,2010900,0
3/21/2005,4324.26,9766.48,298274,298274,14.8,2010900,0
3/22/2005,4324.18,9749.89,297493,297493,14.8,2010900,0
3/23/2005,4324.08,9729.16,296519,296519,14.7,2010900,0
3/24/2005,4323.98,9708.93,295547,295547,14.7,2010900,0
3/25/2005,4323.84,9683.53,294190,294190,14.6,2010900,0
3/26/2005,4323.72,9661.75,293029,293029,14.6,2010900,0
3/27/2005,4323.6,9639.97,291871,291871,14.5,2010900,0
3/28/2005,4323.5,9621.82,290908,290908,14.5,2010900,0
3/29/2005,4323.4,9603.67,289946,289946,14.4,2010900,0
3/30/2005,4323.26,9578.26,288604,288604,14.4,2010900,0
3/31/2005,4323.1,9549.23,287073,287073,14.3,2010900,0
4/1/2005,4322.86,9505.67,284787,284787,14.2,2010900,0
4/2/2005,4322.76,9487.52,283837,283837,14.1,2010900,0
4/3/2005,4322.58,9454.85,282132,282132,14,2010900,0
4/4/2005,4322.42,9425.82,280622,280622,14,2010900,0
4/5/2005,4322.2,9385.89,278553,278553,13.9,2010900,0
4/6/2005,4322.02,9353.23,276866,276866,13.8,2010900,0
4/7/2005,4321.84,9321.3,275186,275186,13.7,2010900,0
4/8/2005,4321.68,9292.99,273696,273696,13.6,2010900,0
4/9/2005,4321.46,9254.06,271656,271656,13.5,2010900,0
4/10/2005,4321.26,9218.68,269809,269809,13.4,2010900,0
4/11/2005,4321.08,9186.84,268152,268152,13.3,2010900,0
4/12/2005,4320.98,9169.15,267235,267235,13.3,2010900,0
4/13/2005,4320.9,9154.99,266502,266502,13.3,2010900,0
4/14/2005,4320.8,9137.3,265587,265587,13.2,2010900,0
4/15/2005,4320.72,9123.15,264857,264857,13.2,2010900,0
4/16/2005,4320.52,9087.77,263036,263036,13.1,2010900,0
4/17/2005,4320.54,9091.31,263217,263217,13.1,2010900,0
4/18/2005,4320.56,9094.84,263399,263399,13.1,2010900,0
4/19/2005,4320.62,9105.46,263945,263945,13.1,2010900,0
4/20/2005,4320.64,9109,264127,264127,13.1,2010900,0
4/21/2005,4320.68,9116.07,264492,264492,13.2,2010900,0
4/22/2005,4320.82,9140.84,265770,265770,13.2,2010900,0
4/23/2005,4321.02,9176.23,267602,267602,13.3,2010900,0
4/24/2005,4321.26,9218.68,269809,269809,13.4,2010900,0
4/25/2005,4321.54,9268.22,272397,272397,13.5,2010900,0
4/26/2005,4321.98,9346.06,276492,276492,13.7,2010900,0
4/27/2005,4322.5,9440.34,281377,281377,14,2010900,0
4/28/2005,4323,9531.08,286119,286119,14.2,2010900,0
4/29/2005,4323.46,9614.56,290523,290523,14.4,2010900,0
4/30/2005,4323.9,9694.42,294771,294771,14.7,2010900,0
5/1/2005,4324.4,9795.51,299643,299643,14.9,2010900,0
5/2/2005,4324.94,9907.47,304963,304963,15.2,2010900,0
5/3/2005,4325.38,9998.69,309342,309342,15.4,2010900,0
5/4/2005,4325.86,10098.22,314165,314165,15.6,2010900,0
5/5/2005,4326.34,10207.19,319038,319038,15.9,2010900,0
5/6/2005,4326.8,10315.32,323758,323758,16.1,2010900,0
5/7/2005,4327.24,10418.74,328320,328320,16.3,2010900,0
5/8/2005,4327.66,10517.47,332716,332716,16.5,2010900,0
5/9/2005,4328.04,10604.89,336730,336730,16.7,2010900,0
5/10/2005,4328.4,10672.41,340560,340560,16.9,2010900,0
5/11/2005,4328.74,10736.15,344199,344199,17.1,2010900,0
5/12/2005,4329.04,10792.39,347429,347429,17.3,2010900,0
5/13/2005,4329.36,10852.38,350892,350892,17.4,2010900,0
5/14/2005,4329.66,10908.63,354156,354156,17.6,2010900,0
5/15/2005,4330,10972.37,357875,357875,17.8,2010900,0
5/16/2005,4330.34,11037.44,361617,361617,18,2010900,0
5/17/2005,4330.74,11113.99,366048,366048,18.2,2010900,0
5/18/2005,4331.18,11198.18,370956,370956,18.4,2010900,0
5/19/2005,4331.68,11293.86,376579,376579,18.7,2010900,0
5/20/2005,4332.06,11365.34,380885,380885,18.9,2010900,0
5/21/2005,4332.42,11426.79,384987,384987,19.1,2010900,0
5/22/2005,4332.72,11478,388423,388423,19.3,2010900,0
5/23/2005,4333.04,11532.63,392105,392105,19.5,2010900,0
5/24/2005,4333.38,11590.67,396036,396036,19.7,2010900,0
5/25/2005,4333.72,11648.7,399986,399986,19.9,2010900,0
5/26/2005,4334.02,11702.04,403489,403489,20.1,2010900,0
5/27/2005,4334.38,11801.75,407719,407719,20.3,2010900,0
5/28/2005,4334.74,11901.45,411986,411986,20.5,2010900,0
5/29/2005,4335.1,12001.14,416288,416288,20.7,2010900,0
5/30/2005,4335.5,12111.91,421111,421111,20.9,2010900,0
5/31/2005,4335.92,12228.22,426222,426222,21.2,2010900,0
6/1/2005,4336.42,12354.34,432369,432369,21.5,2010900,0
6/2/2005,4336.9,12473.17,438327,438327,21.8,2010900,0
6/3/2005,4337.38,12592.01,444343,444343,22.1,2010900,0
6/4/2005,4337.84,12705.89,450161,450161,22.4,2010900,0
6/5/2005,4338.32,12821.24,456288,456288,22.7,2010900,0
6/6/2005,4338.78,12930.12,462211,462211,23,2010900,0
6/7/2005,4339.24,13039,468184,468184,23.3,2010900,0
6/8/2005,4339.72,13152.61,474470,474470,23.6,2010900,0
6/9/2005,4340.1,13239.32,479485,479485,23.8,2010900,0
6/10/2005,4340.62,13345.49,486397,486397,24.2,2010900,0
6/11/2005,4340.98,13419,491214,491214,24.4,2010900,0
6/12/2005,4341.36,13496.59,496328,496328,24.7,2010900,0
6/13/2005,4341.74,13574.18,501472,501472,24.9,2010900,0
6/14/2005,4342.02,13631.1,505281,505281,25.1,2010900,0
6/15/2005,4342.3,13684.86,509105,509105,25.3,2010900,0
6/16/2005,4342.54,13730.93,512395,512395,25.5,2010900,0
6/17/2005,4342.82,13784.67,516247,516247,25.7,2010900,0
6/18/2005,4343.1,13838.42,520114,520114,25.9,2010900,0
6/19/2005,4343.36,13888.33,523719,523719,26,2010900,0
6/20/2005,4343.58,13930.55,526779,526779,26.2,2010900,0
6/21/2005,4343.8,13972.79,529848,529848,26.3,2010900,0
6/22/2005,4343.98,14007.34,532366,532366,26.5,2010900,0
6/23/2005,4344.1,14028.91,534048,534048,26.6,2010900,0
6/24/2005,4344.16,14039.55,534891,534891,26.6,2010900,0
6/25/2005,4344.2,14046.64,535452,535452,26.6,2010900,0
6/26/2005,4344.18,14043.09,535171,535171,26.6,2010900,0
6/27/2005,4344.18,14043.09,535171,535171,26.6,2010900,0
6/28/2005,4344.16,14039.55,534891,534891,26.6,2010900,0
6/29/2005,4344.1,14028.91,534048,534048,26.6,2010900,0
6/30/2005,4344.04,14018.27,533207,533207,26.5,2010900,0
7/1/2005,4344,14011.18,532646,532646,26.5,2010900,0
7/2/2005,4343.96,14003.5,532086,532086,26.5,2010900,0
7/3/2005,4343.88,13988.14,530966,530966,26.4,2010900,0
7/4/2005,4343.8,13972.79,529848,529848,26.3,2010900,0
7/5/2005,4343.68,13949.75,528173,528173,26.3,2010900,0
7/6/2005,4343.54,13922.88,526222,526222,26.2,2010900,0
7/7/2005,4343.4,13896.01,524274,524274,26.1,2010900,0
7/8/2005,4343.18,13853.78,521222,521222,25.9,2010900,0
7/9/2005,4343.02,13823.06,519008,519008,25.8,2010900,0
7/10/2005,4342.82,13784.67,516247,516247,25.7,2010900,0
7/11/2005,4342.64,13750.12,513769,513769,25.5,2010900,0
7/12/2005,4342.4,13704.05,510474,510474,25.4,2010900,0
7/13/2005,4342.18,13661.82,507464,507464,25.2,2010900,0
7/14/2005,4341.96,13619.09,504463,504463,25.1,2010900,0
7/15/2005,4341.72,13570.09,501200,501200,24.9,2010900,0
7/16/2005,4341.48,13521.09,497949,497949,24.8,2010900,0
7/17/2005,4341.26,13476.17,494980,494980,24.6,2010900,0
7/18/2005,4340.96,13414.92,490946,490946,24.4,2010900,0
7/19/2005,4340.64,13349.58,486664,486664,24.2,2010900,0
7/20/2005,4340.34,13288.33,482668,482668,24,2010900,0
7/21/2005,4340.16,13251.57,480280,480280,23.9,2010900,0
7/22/2005,4339.9,13195.22,476841,476841,23.7,2010900,0
7/23/2005,4339.54,13110.01,472106,472106,23.5,2010900,0
7/24/2005,4339.22,13034.26,467923,467923,23.3,2010900,0
7/25/2005,4338.92,12963.26,464023,464023,23.1,2010900,0
7/26/2005,4338.64,12896.98,460403,460403,22.9,2010900,0
7/27/2005,4338.26,12807.04,455519,455519,22.7,2010900,0
7/28/2005,4337.94,12730.64,451433,451433,22.4,2010900,0
7/29/2005,4337.62,12651.42,447372,447372,22.2,2010900,0
7/30/2005,4337.34,12582.1,443839,443839,22.1,2010900,0
7/31/2005,4337.04,12507.83,440076,440076,21.9,2010900,0
8/1/2005,4336.76,12438.52,436583,436583,21.7,2010900,0
8/2/2005,4336.44,12359.29,432616,432616,21.5,2010900,0
8/3/2005,4336.1,12275.12,428428,428428,21.3,2010900,0
8/4/2005,4335.76,12183.91,424270,424270,21.1,2010900,0
8/5/2005,4335.42,12089.76,420143,420143,20.9,2010900,0
8/6/2005,4335.12,12006.68,416528,416528,20.7,2010900,0
8/7/2005,4334.8,11918.06,412700,412700,20.5,2010900,0
8/8/2005,4334.46,11823.9,408665,408665,20.3,2010900,0
8/9/2005,4334.12,11729.75,404660,404660,20.1,2010900,0
8/10/2005,4333.78,11658.95,400686,400686,19.9,2010900,0
8/11/2005,4333.46,11604.32,396964,396964,19.7,2010900,0
8/12/2005,4333.32,11580.42,395341,395341,19.7,2010900,0
8/13/2005,4333.18,11556.53,393721,393721,19.6,2010900,0
8/14/2005,4333.02,11529.21,391874,391874,19.5,2010900,0
8/15/2005,4332.84,11498.49,389802,389802,19.4,2010900,0
8/16/2005,4332.7,11474.59,388193,388193,19.3,2010900,0
8/17/2005,4332.56,11450.69,386589,386589,19.2,2010900,0
8/18/2005,4332.44,11430.21,385216,385216,19.2,2010900,0
8/19/2005,4332.32,11409.72,383845,383845,19.1,2010900,0
8/20/2005,4332.2,11389.24,382477,382477,19,2010900,0
8/21/2005,4332.06,11365.34,380885,380885,18.9,2010900,0
8/22/2005,4332.14,11379,381795,381795,19,2010900,0
8/23/2005,4332.08,11368.76,381112,381112,19,2010900,0
8/24/2005,4332.06,11365.34,380885,380885,18.9,2010900,0
8/25/2005,4332.04,11361.93,380657,380657,18.9,2010900,0
8/26/2005,4331.98,11351.27,379976,379976,18.9,2010900,0
8/27/2005,4331.98,11351.27,379976,379976,18.9,2010900,0
8/28/2005,4331.86,11328.31,378615,378615,18.8,2010900,0
8/29/2005,4331.82,11320.66,378162,378162,18.8,2010900,0
8/30/2005,4331.76,11309.17,377483,377483,18.8,2010900,0
8/31/2005,4331.72,11301.52,377031,377031,18.7,2010900,0
9/1/2005,4331.58,11274.72,375451,375451,18.7,2010900,0
9/2/2005,4331.36,11232.63,372975,372975,18.5,2010900,0
9/3/2005,4331.18,11198.18,370956,370956,18.4,2010900,0
9/4/2005,4330.98,11159.91,368720,368720,18.3,2010900,0
9/5/2005,4330.84,11133.12,367160,367160,18.3,2010900,0
9/6/2005,4330.66,11098.68,365159,365159,18.2,2010900,0
9/7/2005,4330.5,11068.06,363386,363386,18.1,2010900,0
9/8/2005,4330.38,11045.09,362059,362059,18,2010900,0
9/9/2005,4330.2,11010.65,360074,360074,17.9,2010900,0
9/10/2005,4330,10972.37,357875,357875,17.8,2010900,0
9/11/2005,4329.8,10934.87,355685,355685,17.7,2010900,0
9/12/2005,4329.6,10897.38,353502,353502,17.6,2010900,0
9/13/2005,4329.4,10859.88,351326,351326,17.5,2010900,0
9/14/2005,4329.18,10818.64,348941,348941,17.4,2010900,0
9/15/2005,4328.96,10777.39,346566,346566,17.2,2010900,0
9/16/2005,4328.78,10743.65,344629,344629,17.1,2010900,0
9/17/2005,4328.6,10709.9,342698,342698,17,2010900,0
9/18/2005,4328.44,10679.91,340987,340987,17,2010900,0
9/19/2005,4328.3,10653.66,339493,339493,16.9,2010900,0
9/20/2005,4328.12,10619.91,337579,337579,16.8,2010900,0
9/21/2005,4327.94,10583.28,335671,335671,16.7,2010900,0
9/22/2005,4327.76,10540.97,333769,333769,16.6,2010900,0
9/23/2005,4327.56,10493.96,331666,331666,16.5,2010900,0
9/24/2005,4327.4,10456.35,329990,329990,16.4,2010900,0
9/25/2005,4327.22,10414.04,328111,328111,16.3,2010900,0
9/26/2005,4327.02,10367.03,326033,326033,16.2,2010900,0
9/27/2005,4326.82,10320.02,323965,323965,16.1,2010900,0
9/28/2005,4326.72,10296.51,322934,322934,16.1,2010900,0
9/29/2005,4326.44,10230.7,320060,320060,15.9,2010900,0
9/30/2005,4326.22,10178.99,317815,317815,15.8,2010900,0
10/1/2005,4326.04,10136.66,315987,315987,15.7,2010900,0
10/2/2005,4325.94,10114.8,314974,314974,15.7,2010900,0
10/3/2005,4325.92,10110.66,314772,314772,15.7,2010900,0
10/4/2005,4325.82,10089.93,313762,313762,15.6,2010900,0
10/5/2005,4325.82,10089.93,313762,313762,15.6,2010900,0
10/6/2005,4325.64,10052.6,311949,311949,15.5,2010900,0
10/7/2005,4325.52,10027.73,310744,310744,15.5,2010900,0
10/8/2005,4325.44,10011.14,309942,309942,15.4,2010900,0
10/9/2005,4325.4,10002.84,309542,309542,15.4,2010900,0
10/10/2005,4325.32,9986.26,308743,308743,15.4,2010900,0
10/11/2005,4325.34,9990.4,308942,308942,15.4,2010900,0
10/12/2005,4325.42,10006.99,309742,309742,15.4,2010900,0
10/13/2005,4325.5,10023.58,310543,310543,15.4,2010900,0
10/14/2005,4325.6,10044.31,311547,311547,15.5,2010900,0
10/15/2005,4325.7,10065.04,312552,312552,15.5,2010900,0
10/16/2005,4325.8,10085.78,313560,313560,15.6,2010900,0
10/17/2005,4325.88,10102.36,314367,314367,15.6,2010900,0
10/18/2005,4325.96,10118.95,315176,315176,15.7,2010900,0
10/19/2005,4326.04,10136.66,315987,315987,15.7,2010900,0
10/20/2005,4326.14,10160.18,317001,317001,15.8,2010900,0
10/21/2005,4326.22,10178.99,317815,317815,15.8,2010900,0
10/22/2005,4326.3,10197.79,318630,318630,15.8,2010900,0
10/23/2005,4326.42,10226,319855,319855,15.9,2010900,0
10/24/2005,4326.46,10235.4,320265,320265,15.9,2010900,0
10/25/2005,4326.54,10254.2,321084,321084,16,2010900,0
10/26/2005,4326.62,10273.01,321905,321905,16,2010900,0
10/27/2005,4326.68,10287.11,322522,322522,16,2010900,0
10/28/2005,4326.74,10301.21,323140,323140,16.1,2010900,0
10/29/2005,4326.8,10315.32,323758,323758,16.1,2010900,0
10/30/2005,4326.86,10329.42,324378,324378,16.1,2010900,0
10/31/2005,4326.88,10334.12,324584,324584,16.1,2010900,0
11/1/2005,4326.92,10343.52,324998,324998,16.2,2010900,0
11/2/2005,4326.96,10352.93,325412,325412,16.2,2010900,0
11/3/2005,4327.02,10367.03,326033,326033,16.2,2010900,0
11/4/2005,4327.14,10395.23,327279,327279,16.3,2010900,0
11/5/2005,4327.24,10418.74,328320,328320,16.3,2010900,0
11/6/2005,4327.34,10442.25,329363,329363,16.4,2010900,0
11/7/2005,4327.44,10465.75,330408,330408,16.4,2010900,0
11/8/2005,4327.54,10489.26,331456,331456,16.5,2010900,0
11/9/2005,4327.68,10522.17,332927,332927,16.6,2010900,0
11/10/2005,4327.78,10545.67,333980,333980,16.6,2010900,0
11/11/2005,4327.92,10578.58,335459,335459,16.7,2010900,0
11/12/2005,4328,10597.38,336306,336306,16.7,2010900,0
11/13/2005,4328.1,10616.16,337366,337366,16.8,2010900,0
11/14/2005,4328.2,10634.91,338429,338429,16.8,2010900,0
11/15/2005,4328.3,10653.66,339493,339493,16.9,2010900,0
11/16/2005,4328.38,10668.66,340346,340346,16.9,2010900,0
11/17/2005,4328.5,10691.15,341628,341628,17,2010900,0
